CODE,DESCRIPTION,NON-FACILITY GLOBAL FEE,FACILITY GLOBAL FEE,PROFESSIONAL COMPONENT FEE,BR,PA,FU DAYS,CHANGE
33957,REPOSITION OF CANNULA PERCUTANEOUS BIRTH-5,226.45,186.98,NA,NA,0,0,NA
33958,REPOSITION OF CANNULA PERCUTANEOUS >6,222.07,183.71,NA,NA,0,0,NA
33959,REPOSITION OF CANNULA OPEN BIRTH-5,255.82,211.45,NA,NA,0,0,NA
33962,REPOSITION OF CANNULA OPEN >6,245.44,202.61,NA,NA,0,0,NA
33963,REPOSITION OF CENTRAL CANNULA STER/THORA BIRTH-5,394.01,326.61,NA,NA,0,0,NA
33964,REPOSITION OF CENTRAL CANNULA STER/THORA >6,397.93,330.27,NA,NA,0,0,NA
33965,REMOVAL OF CANNULA PERCUTANEOUS BIRTH-5,224.37,188.71,NA,NA,0,0,NA
33966,REMOVAL OF CANNULA PERCUTANEOUS >6,244.01,205.26,NA,NA,0,0,NA
33967,INSERTION OF INTRA-AORTIC BALLOON ASSIST,159,132.5,NA,NA,0,0,NA
33968,REMOVAL OF INTRA-AORTIC BALLOON ASSIST D,20.45,17.05,NA,NA,0,0,NA
33969,REMOVAL OF CANNULA OPEN BIRTH-5,245.08,202.69,NA,NA,0,0,NA
33970,INSERTION OF INTRA-AORTIC BALLOON ASSIST,300,300,NA,NA,0,0,NA
33971,REMOVAL OF INTRA-AORTIC BALLOON ASSIST D,419.07,349.23,NA,NA,0,90,NA
33973,INSERTION OF INTRA-AORTIC BALLOON ASSIST,316.69,263.91,NA,NA,0,0,NA
33974,REMOVAL OF INTRA-AORTIC BALLOON ASSIST D,536.02,446.68,NA,NA,0,90,NA
33975,INSERTION OF VENTRICULAR ASSIST DEVICE;,651.76,543.14,NA,NA,0,0,NA
33976,INSERTION OF VENTRICULAR ASSIST DEVICE;,729.3,607.75,NA,NA,0,0,NA
33977,REMOVAL OF VENTRICULAR ASSIST DEVICE; EX,724.85,604.04,NA,NA,0,0,NA
33978,REMOVAL OF VENTRICULAR ASSIST DEVICE; EX,806.57,672.15,NA,NA,0,0,NA
33979,"INSERTION OF VENTRICULAR ASSIST DEVICE,",1441.16,1200.97,NA,NA,0,0,NA
33980,"REMOVAL OF VENTRICULAR ASSIST DEVICE, IM",NA,NA,NA,BR,0,0,NA
33981,REPLACEMENT OF EXTRACORPOREAL VENTRICULA,NA,NA,NA,BR,0,0,NA
33982,REPLACEMENT OF VENTRICULAR ASSIST DEVICE,NA,NA,NA,BR,0,0,NA
33983,REPLACEMENT OF VENTRICULAR ASSIST DEVICE,NA,NA,NA,BR,0,0,NA
33984,REMOVAL OF CANNULA OPEN >6,239.9,198,NA,NA,0,0,NA
33985,REMOVAL OF CENTRAL CANNULA STER/THORA BIRTH-5,450.8,373.99,NA,NA,0,0,NA
33986,REMOVAL OF CENTRAL CANNULA STER/THORA >6,430.82,357.09,NA,NA,0,0,NA
33987,ARTERIAL EXPOSURE TO FACILITATE ART PERF ECMO,168.53,153.21,NA,NA,0,0,NA
33988,INSERTION LEFT HEART VENT VIA THORACIC INC/ECMO,494.77,410.19,NA,NA,0,0,NA
33989,REMOVAL LEFT HEART VENT VIA THORACIC INC/ECMO,336.73,278.68,NA,NA,0,0,NA
33990,INSERTION OF VENTRICULAR ASSIST DEVICE,272.72,227.2,NA,NA,0,0,NA
33991,INSERTION OF VENTRICULAR ASSIST DEVICE,397.36,331.14,NA,NA,0,0,NA
33992,REMOVAL OF PERCUTANEOUS VENTRICULAR ASSIST,129.59,107.99,NA,NA,0,0,NA
33993,REPOSITIONING OF PERCUTANEOUS VENTRICULAR,113.78,89.82,NA,NA,0,0,NA
33999,"UNLISTED PROCEDURE, CARDIAC SURGERY",NA,NA,NA,BR,0,0,NA
34001,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",565.39,471.16,NA,NA,0,90,NA
34051,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",581.98,484.98,NA,NA,0,90,NA
34101,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",371.84,309.87,NA,NA,0,90,NA
34111,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",371.37,309.48,NA,NA,0,90,NA
34151,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",853.51,711.26,NA,NA,0,90,NA
34201,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",575.3,479.42,NA,NA,0,90,NA
34203,"EMBOLECTOMY OR THROMBECTOMY, WITH OR WIT",592.43,493.69,NA,NA,0,90,NA
34401,"THROMBECTOMY, DIRECT OR WITH CATHETER; V",854,711.67,NA,NA,0,90,NA
34421,"THROMBECTOMY, DIRECT OR WITH CATHETER; V",447.45,372.88,NA,NA,0,90,NA
34451,"THROMBECTOMY, DIRECT OR WITH CATHETER; V",922.48,768.74,NA,NA,0,90,NA
34471,"THROMBECTOMY, DIRECT OR WITH CATHETER; S",617.15,514.3,NA,NA,0,90,NA
34490,"THROMBECTOMY, DIRECT OR WITH CATHETER; A",373.09,310.91,NA,NA,0,90,NA
34501,"VALVULOPLASTY, FEMORAL VEIN",577.95,481.63,NA,NA,0,90,NA
34502,"RECONSTRUCTION OF VENA CAVA, ANY METHOD",930.28,775.24,NA,NA,0,90,NA
34510,"VENOUS VALVE TRANSPOSITION, ANY VEIN DON",664.93,554.11,NA,NA,0,90,NA
34520,CROSS-OVER VEIN GRAFT TO VENOUS SYSTEM,630.77,525.64,NA,NA,0,90,NA
34530,SAPHENOPOPLITEAL VEIN ANASTOMOSIS,590.99,492.5,NA,NA,0,90,NA
34701,ENDOVASCULAR REPAIR OF INFRARENAL AORTA BY,823.67,686.39,NA,NA,0,90,NA
34702,ENDOVASCULAR REPAIR OF INFRARENAL AORTA BY,1229.3,1024.42,NA,NA,0,90,NA
34703,ENDOVASCULAR REPAIR OF INFRARENAL AORTA AND,930.55,775.46,NA,NA,0,90,NA
34704,ENDOVASCULAR REPAIR OF INFRARENAL AORTA AND,1545.86,1288.22,NA,NA,0,90,NA
34705,ENDOVASCULAR REPAIR OF INFRARENAL AORTA AND,1022.81,852.35,NA,NA,0,90,NA
34706,ENDOVASCULAR REPAIR OF INFRARENAL AORTA AND,1539.33,1282.78,NA,NA,0,90,NA
34707,ENDOVASCULAR REPAIR OF INFRARENAL AORTA BY,786.06,640.05,NA,NA,0,90,NA
34708,ENDOVASCULAR REPAIR OF INFRARENAL AORTA BY,1235.39,1029.5,NA,NA,0,90,NA
34709,PLACEMENT OF EXTENSION PROSTHESIS(ES) DISTAL,216.5,180.42,NA,NA,0,0,NA
34710,DELAYED PLACEMENT OF DISTAL OR PROXIMAL EXT,536.49,447.08,NA,NA,0,90,NA
34711,DELAYED PLACEMENT OF DISTAL OR PROXIMAL EXT,199.92,166.6,NA,NA,0,0,NA
34712,TRANSCATHETER DELIVERY OF ENHANCED FIXATION,457.73,381.44,NA,NA,0,90,NA
34713,PERCUTANEOUS ACCESS AND CLOSURE OF FEMORAL,86.2,71.83,NA,NA,0,0,NA
34714,OPEN FEMORAL ARTERY EXPOSURE WITH CREATION,180.71,150.59,NA,NA,0,0,NA
34715,OPEN AXILLARY/SUBCLAVIAN ARTERY EXPOSURE FOR,201.57,167.98,NA,NA,0,0,NA
34716,OPEN AXILLARY/SUBCLAVIAN ARTERY EXPOSURE WIT,250.65,208.88,NA,NA,0,0,NA
34808,ENDOVASCULAR PLACEMENT OF ILIAC ARTERY O,127.15,105.96,NA,NA,0,0,NA
34812,OPEN FEMORAL ARTERY EXPOSURE FOR DELIVER,212.14,176.79,NA,NA,0,0,NA
34813,PLACEMENT OF FEMORAL-FEMORAL PROSTHETIC,146.31,121.93,NA,NA,0,0,NA
34820,OPEN ILIAC ARTERY EXPOSURE FOR DELIVERY,302.41,252.01,NA,NA,0,0,NA
34830,OPEN REPAIR OF INFRARENAL AORTIC ANEURYS,1114.3,928.58,NA,NA,0,90,NA
34831,OPEN REPAIR OF INFRARENAL AORTIC ANEURYS,1165.46,971.22,NA,NA,0,90,NA
34832,OPEN REPAIR OF INFRARENAL AORTIC ANEURYS,1206.64,1005.54,NA,NA,0,90,NA
34833,OPEN ILIAC ARTERY EXPOSURE WITH CREATION,NA,NA,NA,BR,0,0,NA
34834,OPEN BRACHIAL ARTERY EXPOSURE FOR DELIVERY,NA,NA,NA,BR,0,0,NA
34841,ENDOVASCULAR REPAIR OF VISCERAL AORTA (1),1065.55,1006.83,NA,NA,0,90,NA
34842,ENDOVASCULAR REPAIR OF VISCERAL AORTA (2),1165.55,1106.83,NA,NA,0,90,NA
34843,ENDOVASCULAR REPAIR OF VISCERAL AORTA (3),1215.55,1156.83,NA,NA,0,90,NA
34844,ENDOVASCULAR REPAIR OF VISCERAL AORTA (4+),1265.55,1206.83,NA,NA,0,90,NA
34845,ENDOVASCULAR REPAIR OF VISCERAL/INFRARENAL(1),1258.54,1331.94,NA,NA,0,90,NA
34846,ENDOVASCULAR REPAIR OF VISCERAL/INFRARENAL(2),1358.54,1431.94,NA,NA,0,90,NA
34847,ENDOVASCULAR REPAIR OF VISCERAL/INFRARENAL(3),1408.54,1481.94,NA,NA,0,90,NA
34848,ENDOVASCULAR REPAIR OF VISCERAL/INFRARENAL(4+),1458.54,1531.94,NA,NA,0,90,NA
35001,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",697.95,600,NA,NA,0,90,NA
35002,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",NA,NA,NA,BR,0,90,NA
35005,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",645.01,600,NA,NA,0,90,NA
35011,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",610.48,508.74,NA,NA,0,90,NA
35013,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",755.57,629.65,NA,NA,0,90,NA
35021,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",735.2,612.67,NA,NA,0,90,NA
35022,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",845.51,704.59,NA,NA,0,90,NA
35045,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",600,600,NA,NA,0,90,NA
35081,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1044.05,870.05,NA,NA,0,90,NA
35082,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1323.27,1102.73,NA,NA,0,90,NA
35091,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1126.99,939.16,NA,NA,0,90,NA
35092,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1576.25,1313.54,NA,NA,0,90,NA
35102,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1134,945,NA,NA,0,90,NA
35103,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1367.6,1139.67,NA,NA,0,90,NA
35111,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",845.63,704.7,NA,NA,0,90,NA
35112,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1024.9,854.09,NA,NA,0,90,NA
35121,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1012.45,843.71,NA,NA,0,90,NA
35122,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1188.76,990.64,NA,NA,0,90,NA
35131,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",860.29,716.91,NA,NA,0,90,NA
35132,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",1037.72,864.77,NA,NA,0,90,NA
35141,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",685.3,571.08,NA,NA,0,90,NA
35142,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",815.33,679.44,NA,NA,0,90,NA
35151,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",771.61,643.01,NA,NA,0,90,NA
35152,"DIRECT REPAIR OF ANEURYSM, PSEUDOANEURYS",895.06,745.88,NA,NA,0,90,NA
35180,"REPAIR, CONGENITAL ARTERIOVENOUS FISTULA",491.24,409.37,NA,NA,0,90,NA
35182,"REPAIR, CONGENITAL ARTERIOVENOUS FISTULA",NA,NA,NA,BR,0,90,NA
35184,"REPAIR, CONGENITAL ARTERIOVENOUS FISTULA",NA,NA,NA,BR,0,90,NA
35188,"REPAIR, ACQUIRED OR TRAUMATIC ARTERIOVEN",526.85,439.04,NA,NA,0,90,NA
35189,"REPAIR, ACQUIRED OR TRAUMATIC ARTERIOVEN",NA,NA,NA,BR,0,90,NA
35190,"REPAIR, ACQUIRED OR TRAUMATIC ARTERIOVEN",456.7,380.59,NA,NA,0,90,NA
35201,"REPAIR BLOOD VESSEL, DIRECT; NECK",572.43,477.03,NA,NA,0,90,NA
35206,"REPAIR BLOOD VESSEL, DIRECT; UPPER EXTRE",468.8,390.67,NA,NA,0,90,NA
35207,"REPAIR BLOOD VESSEL, DIRECT; HAND, FINGE",426.82,355.69,NA,NA,0,90,NA
35211,"REPAIR BLOOD VESSEL, DIRECT; INTRATHORAC",822.01,685.01,NA,NA,0,90,NA
35216,"REPAIR BLOOD VESSEL, DIRECT; INTRATHORAC",1081.44,901.2,NA,NA,0,90,NA
35221,"REPAIR BLOOD VESSEL, DIRECT; INTRA-ABDOM",842.19,701.83,NA,NA,0,90,NA
35226,"REPAIR BLOOD VESSEL, DIRECT; LOWER EXTRE",518.81,432.35,NA,NA,0,90,NA
35231,REPAIR BLOOD VESSEL WITH VEIN GRAFT; NEC,710.35,591.96,NA,NA,0,90,NA
35236,REPAIR BLOOD VESSEL WITH VEIN GRAFT; UPP,595.21,496.01,NA,NA,0,90,NA
35241,REPAIR BLOOD VESSEL WITH VEIN GRAFT; INT,860.14,716.78,NA,NA,0,90,NA
35246,REPAIR BLOOD VESSEL WITH VEIN GRAFT; INT,926.21,771.85,NA,NA,0,90,NA
35251,REPAIR BLOOD VESSEL WITH VEIN GRAFT; INT,1003.91,836.6,NA,NA,0,90,NA
35256,REPAIR BLOOD VESSEL WITH VEIN GRAFT; LOW,627.43,522.86,NA,NA,0,90,NA
35261,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,628.57,523.81,NA,NA,0,90,NA
35266,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,522.15,435.13,NA,NA,0,90,NA
35271,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,819.39,682.83,NA,NA,0,90,NA
35276,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,861.67,718.06,NA,NA,0,90,NA
35281,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,958.42,798.69,NA,NA,0,90,NA
35286,REPAIR BLOOD VESSEL WITH GRAFT OTHER THA,577.55,481.29,NA,NA,0,90,NA
35301,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",644.83,537.36,NA,NA,0,90,NA
35302,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",671.02,582,NA,NA,0,90,NA
35303,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",736.73,640,NA,NA,0,90,NA
35304,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",766.64,666,NA,NA,0,90,NA
35305,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",736.73,640,NA,NA,0,90,NA
35306,"THROMBOENDARTERECTOMY, INCLUDING PATCH G",275.07,240,NA,NA,0,0,NA
35311,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",921.78,768.15,NA,NA,0,90,NA
35321,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",549.41,457.85,NA,NA,0,90,NA
35331,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",896.21,746.84,NA,NA,0,90,NA
35341,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",852.7,710.58,NA,NA,0,90,NA
35351,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",787.93,656.61,NA,NA,0,90,NA
35355,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",641.33,600,NA,NA,0,90,NA
35361,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",969.64,808.03,NA,NA,0,90,NA
35363,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",1038.19,865.16,NA,NA,0,90,NA
35371,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",509.93,424.94,NA,NA,0,90,NA
35372,"THROMBOENDARTERECTOMY, WITH OR WITHOUT P",611.05,509.21,NA,NA,0,90,NA
35390,"REOPERATION, CAROTID, THROMBOENDARTERECT",98.58,82.15,NA,NA,0,0,NA
35400,ANGIOSCOPY (NON-CORONARY VESSELS OR GRAF,93.23,77.69,NA,NA,0,0,NA
35500,"HARVEST OF UPPER EXTREMITY VEIN, ONE SEG",196.82,164.02,NA,NA,0,0,NA
35501,"BYPASS GRAFT, WITH VEIN; COMMON CAROTID-",924.14,770.12,NA,NA,0,90,NA
35506,"BYPASS GRAFT, WITH VEIN; CAROTID-SUBCLAV",798.16,665.13,NA,NA,0,90,NA
35508,"BYPASS GRAFT, WITH VEIN; CAROTID-VERTEBR",817.07,680.9,NA,NA,0,90,NA
35509,"BYPASS GRAFT, WITH VEIN; CAROTID-CONTRAL",899.95,749.96,NA,NA,0,90,NA
35510,"BYPASS GRAFT, WITH VEIN; CAROTID-BRACHIA",763.3,636.09,NA,NA,0,90,NA
35511,"BYPASS GRAFT, WITH VEIN; SUBCLAVIAN-SUBC",726.21,605.18,NA,NA,0,90,NA
35512,"BYPASS GRAFT, WITH VEIN; SUBCLAVIAN-BRAC",748.19,623.49,NA,NA,0,90,NA
35515,"BYPASS GRAFT, WITH VEIN; SUBCLAVIAN-VERT",819.04,682.54,NA,NA,0,90,NA
35516,"BYPASS GRAFT, WITH VEIN; SUBCLAVIAN-AXIL",719.99,600,NA,NA,0,90,NA
35518,"BYPASS GRAFT, WITH VEIN; AXILLARY-AXILLA",729.31,607.76,NA,NA,0,90,NA
35521,"BYPASS GRAFT, WITH VEIN; AXILLARY-FEMORA",778.74,648.95,NA,NA,0,90,NA
35522,"BYPASS GRAFT, WITH VEIN; AXILLARY-BRACHI",729.19,607.66,NA,NA,0,90,NA
35523,"BYPASS GRAFT, WITH VEIN; BRACHIAL-ULNAR",764.62,637.19,NA,NA,0,90,NA
35525,"BYPASS GRAFT, WITH VEIN; BRACHIAL-BRACHI",690.19,575.16,NA,NA,0,90,NA
35526,"BYPASS GRAFT, WITH VEIN; AORTOSUBCLAVIAN",1050.49,875.41,NA,NA,0,90,NA
35531,"BYPASS GRAFT, WITH VEIN; AORTOCELIAC OR",1231.32,1026.1,NA,NA,0,90,NA
35533,"BYPASS GRAFT, WITH VEIN; AXILLARY-FEMORA",955.42,796.19,NA,NA,0,90,NA
35535,"BYPASS GRAFT, WITH VEIN; HEPATORENAL",1243.36,1036.14,NA,NA,0,90,NA
35536,"BYPASS GRAFT, WITH VEIN; SPLENORENAL",1065.83,888.2,NA,NA,0,90,NA
35537,"BYPASS GRAFT, WITH VEIN; AORTOILIAC",1302.95,1085.79,NA,NA,0,90,NA
35538,"BYPASS GRAFT, WITH VEIN; AORTOBI-ILIAC",1454.57,1212.14,NA,NA,0,90,NA
35539,"BYPASS GRAFT, WITH VEIN; AORTOFEMORAL",1364.21,1136.84,NA,NA,0,90,NA
35540,"BYPASS GRAFT, WITH VEIN; AORTOBIFEMORAL",1520.65,1267.21,NA,NA,0,90,NA
35556,"BYPASS GRAFT, WITH VEIN; FEMORAL-POPLITE",838.73,698.94,NA,NA,0,90,NA
35558,"BYPASS GRAFT, WITH VEIN; FEMORAL-FEMORAL",751,625.83,NA,NA,0,90,NA
35560,"BYPASS GRAFT, WITH VEIN; AORTORENAL",1093,910.83,NA,NA,0,90,NA
35563,"BYPASS GRAFT, WITH VEIN; ILIOILIAC",848.21,706.85,NA,NA,0,90,NA
35565,"BYPASS GRAFT, WITH VEIN; ILIOFEMORAL",809.58,674.65,NA,NA,0,90,NA
35566,"BYPASS GRAFT, WITH VEIN; FEMORAL-ANTERIO",1004.81,837.34,NA,NA,0,90,NA
35570,"BYPASS GRAFT, WITH VEIN; TIBIAL-TIBIAL",961.1,800.92,NA,NA,0,90,NA
35571,"BYPASS GRAFT, WITH VEIN; POPLITEAL-TIBIA",828.25,690.21,NA,NA,0,90,NA
35572,"HARVEST OF FEMOROPOPLITEAL VEIN, ONE SEG",212.47,177.06,NA,NA,0,0,NA
35583,IN-SITU VEIN BYPASS; FEMORAL-POPLITEAL,866.11,721.76,NA,NA,0,90,NA
35585,IN-SITU VEIN BYPASS; FEMORAL-ANTERIOR TI,1022.61,852.18,NA,NA,0,90,NA
35587,"IN-SITU VEIN BYPASS; POPLITEAL-TIBIAL, P",856.96,714.14,NA,NA,0,90,NA
35600,"HARVEST OF UPPER EXTREMITY ARTERY, ONE S",155.84,129.87,NA,NA,0,0,NA
35601,"BYPASS GRAFT, WITH OTHER THAN VEIN; COMM",868.92,724.1,NA,NA,0,90,NA
35606,"BYPASS GRAFT, WITH OTHER THAN VEIN; CARO",717.74,598.12,NA,NA,0,90,NA
35612,"BYPASS GRAFT, WITH OTHER THAN VEIN; SUBC",562.55,480,NA,NA,0,90,NA
35616,"BYPASS GRAFT, WITH OTHER THAN VEIN; SUBC",680.48,567.07,NA,NA,0,90,NA
35621,"BYPASS GRAFT, WITH OTHER THAN VEIN; AXIL",683.37,569.48,NA,NA,0,90,NA
35623,"BYPASS GRAFT, WITH OTHER THAN VEIN; AXIL",837.04,697.53,NA,NA,0,90,NA
35626,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",958.55,798.8,NA,NA,0,90,NA
35631,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",1144.16,953.47,NA,NA,0,90,NA
35632,"BYPASS GRAFT, WITH OTHER THAN VEIN; ILIO",1180.63,983.86,NA,NA,0,90,NA
35633,"BYPASS GRAFT, WITH OTHER THAN VEIN; ILIO",1274.71,1062.26,NA,NA,0,90,NA
35634,"BYPASS GRAFT, WITH OTHER THAN VEIN; ILIORENAL",1155.53,962.94,NA,NA,0,90,NA
35636,"BYPASS GRAFT, WITH OTHER THAN VEIN; SPLE",1008.19,840.16,NA,NA,0,90,NA
35637,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",1033.61,861.35,NA,NA,0,90,NA
35638,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",1049.98,874.99,NA,NA,0,90,NA
35642,"BYPASS GRAFT, WITH OTHER THAN VEIN; CARO",619.23,516.03,NA,NA,0,90,NA
35645,"BYPASS GRAFT, WITH OTHER THAN VEIN; SUBC",630.49,525.41,NA,NA,0,90,NA
35646,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",1059.8,883.17,NA,NA,0,90,NA
35647,"BYPASS GRAFT, WITH OTHER THAN VEIN; AORT",957.8,798.17,NA,NA,0,90,NA
35650,"BYPASS GRAFT, WITH OTHER THAN VEIN; AXIL",659.06,549.22,NA,NA,0,90,NA
35654,"BYPASS GRAFT, WITH OTHER THAN VEIN; AXIL",847.47,706.23,NA,NA,0,90,NA
35656,"BYPASS GRAFT, WITH OTHER THAN VEIN; FEMO",669.07,557.56,NA,NA,0,90,NA
35661,"BYPASS GRAFT, WITH OTHER THAN VEIN; FEMO",670.45,558.71,NA,NA,0,90,NA
35663,"BYPASS GRAFT, WITH OTHER THAN VEIN; ILIO",775.58,646.32,NA,NA,0,90,NA
35665,"BYPASS GRAFT, WITH OTHER THAN VEIN; ILIO",728.08,606.74,NA,NA,0,90,NA
35666,"BYPASS GRAFT, WITH OTHER THAN VEIN; FEMO",786.89,655.75,NA,NA,0,90,NA
35671,"BYPASS GRAFT, WITH OTHER THAN VEIN; POPL",692.92,577.43,NA,NA,0,90,NA
35681,"BYPASS GRAFT; COMPOSITE, PROSTHETIC AND",150,150,NA,NA,0,0,NA
35682,"BYPASS GRAFT; AUTOGENOUS COMPOSITE, TWO",220.03,220,NA,NA,0,0,NA
35683,"BYPASS GRAFT; AUTOGENOUS COMPOSITE, THRE",259.1,250,NA,NA,0,0,NA
35685,PLACEMENT OF VEIN PATCH OR CUFF AT DISTA,123.83,103.19,NA,NA,0,0,NA
35686,CREATION OF DISTAL ARTERIOVENOUS FISTULA,103.05,85.88,NA,NA,0,0,NA
35691,TRANSPOSITION AND/OR REIMPLANTATION; VER,608.66,507.22,NA,NA,0,90,NA
35693,TRANSPOSITION AND/OR REIMPLANTATION; VER,539.26,449.39,NA,NA,0,90,NA
35694,TRANSPOSITION AND/OR REIMPLANTATION; SUB,635.87,529.89,NA,NA,0,90,NA
35695,TRANSPOSITION AND/OR REIMPLANTATION; CAR,656.93,547.45,NA,NA,0,90,NA
35697,"REIMPLANTATION, VISCERAL ARTERY TO INFRA",92.04,76.7,NA,NA,0,0,NA
35700,"REOPERATION, FEMORAL-POPLITEAL OR FEMORA",94.58,78.82,NA,NA,0,0,NA
35701,EXPLORATION (NOT FOLLOWED BY SURGICAL RE,327.41,272.85,NA,NA,0,90,NA
35702,EXPLORATION NOT FOLLOWED BY SURGICAL RE,259.63,236.03,NA,NA,0,90,*
35703,EXPLORATION NOT FOLLOWED BY SURGICAL RE,264.19,240.18,NA,NA,0,90,*
35800,EXPLORATION FOR POSTOPERATIVE HEMORRHAGE,290.3,241.92,NA,NA,0,90,NA
35820,EXPLORATION FOR POSTOPERATIVE HEMORRHAGE,1042.41,868.68,NA,NA,0,90,NA
35840,EXPLORATION FOR POSTOPERATIVE HEMORRHAGE,376.15,313.46,NA,NA,0,90,NA
35860,EXPLORATION FOR POSTOPERATIVE HEMORRHAGE,246.01,205.01,NA,NA,0,90,NA
35870,REPAIR OF GRAFT-ENTERIC FISTULA,783.17,652.64,NA,NA,0,90,NA
35875,THROMBECTOMY OF ARTERIAL OR VENOUS GRAFT,365.45,304.55,NA,NA,0,90,NA
35876,THROMBECTOMY OF ARTERIAL OR VENOUS GRAFT,581.5,484.59,NA,NA,0,90,NA
35879,"REVISION, LOWER EXTREMITY ARTERIAL BYPAS",572,476.67,NA,NA,0,90,NA
35881,"REVISION, LOWER EXTREMITY ARTERIAL BYPAS",636.12,530.1,NA,NA,0,90,NA
35883,"REVISION, FEMORAL ANASTOMOSIS OF SYNTHET",751.72,626.43,NA,NA,0,90,NA
35884,"REVISION, FEMORAL ANASTOMOSIS OF SYNTHET",798.08,665.07,NA,NA,0,90,NA
35901,EXCISION OF INFECTED GRAFT; NECK,311.69,259.75,NA,NA,0,90,NA
35903,EXCISION OF INFECTED GRAFT; EXTREMITY,354.17,295.15,NA,NA,0,90,NA
35905,EXCISION OF INFECTED GRAFT; THORAX,1074.37,895.31,NA,NA,0,90,NA
35907,EXCISION OF INFECTED GRAFT; ABDOMEN,1176.87,980.73,NA,NA,0,90,NA
36000,"INTRODUCTION OF NEEDLE OR INTRACATHETER,",20,20,NA,NA,0,0,NA
36002,"INJECTION PROCEDURES (EG, THROMBIN) FOR",106.67,55.26,NA,NA,0,0,NA
36005,INJECTION PROCEDURE FOR EXTREMITY VENOGR,218.96,24.34,NA,NA,0,0,NA
36010,"INTRODUCTION OF CATHETER, SUPERIOR OR IN",428.42,61.27,NA,NA,0,0,NA
36011,"SELECTIVE CATHETER PLACEMENT, VENOUS SYS",654.29,79.67,NA,NA,0,0,NA
36012,"SELECTIVE CATHETER PLACEMENT, VENOUS SYS",559.4,89.2,NA,NA,0,0,NA
36013,"INTRODUCTION OF CATHETER, RIGHT HEART OR",551.26,64.16,NA,NA,0,0,NA
36014,"SELECTIVE CATHETER PLACEMENT, LEFT OR RI",547.07,76.87,NA,NA,0,0,NA
36015,"SELECTIVE CATHETER PLACEMENT, SEGMENTAL",596.12,86.57,NA,NA,0,0,NA
36100,"INTRODUCTION OF NEEDLE OR INTRACATHETER,",354.45,80.03,NA,NA,0,0,NA
