CPT,Specialty,data_year,num,charged,paid,n
64610,Neurosurgery,2011,332,571043.94,145918.42,131
64610,Neurosurgery,2012,337,651459.16,152558.09,132
64610,Neurosurgery,2013,287,592578.6,122466.56999999999,133
64610,Neurosurgery,2014,333,690661.3099999999,144829.38,133
64610,Neurosurgery,2015,303,634080.43,137386.5,141
64610,Neurosurgery,2016,300,581194.01,141346.54,132
64610,Neurosurgery,2017,310,636069.95,143875.69,131
64610,Neurosurgery,2018,287,607401.69,131303.33,129
64610,Vascular,2013,2,1596.72,0,2
64611,IR,2011,1,386,89.79,1
64611,IR,2012,4,1544,353.64,1
64611,IR,2013,4,1337,288.42,2
64611,IR,2015,3,1399,331.11,2
64611,IR,2016,1,211,103.55,1
64611,IR,2017,3,593.16,219.49,2
64611,IR,2018,9,6237,953.92,5
64611,Neurology,2011,1170,405862.19,100802.88,162
64611,Neurology,2012,2187,748333.23,183786.73,247
64611,Neurology,2013,3470,1150119.59,335558.3,359
64611,Neurology,2014,4924,1580713.68,457297.94,380
64611,Neurology,2015,6265,2023130.73,605370.56,442
64611,Neurology,2016,7371,2407546.38,739132.14,489
64611,Neurology,2017,8473,2787219.86,846781.42,555
64611,Neurology,2018,9044,3056397.82,939940.93,559
64611,Neurosurgery,2012,8,3832,837.92,1
64611,Neurosurgery,2013,12,5792,1334.81,5
64611,Neurosurgery,2014,27,11816,2213.64,5
64611,Neurosurgery,2015,19,5446,1721.55,5
64611,Neurosurgery,2016,19,4804,1808.33,8
64611,Neurosurgery,2017,19,4531,1565.81,8
64611,Neurosurgery,2018,11,2328,886.12,5
64612,IR,2010,3,945,352.38,3
64612,IR,2011,5,1565,740.19,2
64612,IR,2018,1,486,120.74,1
64612,Neurology,2010,31779,15263161.73,4848696.98,1815
64612,Neurology,2011,44799,21497036.23,7016472.66,1408
64612,Neurology,2012,57826,28808425.95,9597306.57,1698
64612,Neurology,2013,36812,18256845.52,4278543.77,1562
64612,Neurology,2014,30679,17426029.21,4430740.29,988
64612,Neurology,2015,34066,17803758.53,4472607.51,1009
64612,Neurology,2016,32544,18590426.06,4705335.22,1095
64612,Neurology,2017,32367.5,19892264.96,4768793.14,1175
64612,Neurology,2018,33216,20368657.330000002,5034259.56,1222
64612,Neurosurgery,2010,188,82433,27873.7,30
64612,Neurosurgery,2011,215,95189,34293.98,24
64612,Neurosurgery,2012,311,181149.18,50359.37,38
64612,Neurosurgery,2013,131,122493.02,15909.98,18
64612,Neurosurgery,2014,208,171469,36811.97,22
64612,Neurosurgery,2015,183,113659,26564.15,17
64612,Neurosurgery,2016,111,84531.74,19533.86,13
64612,Neurosurgery,2017,142,98837.91,24124.83,21
64612,Neurosurgery,2018,136,107223,21899.57,14
64612,Vascular,2014,4,2000,157.09,3
64613,IR,2010,6,1850,275.38,5
64613,IR,2011,6,1685,445.15000000000003,4
64613,Neurology,2010,42962,20742410.7,5595523.57,2107
64613,Neurology,2011,52702,23520260.34,5986351.67,1585
64613,Neurology,2012,64835,32527900.94,7852666.04,1947
64613,Neurology,2013,48583,24059323.95,7312638.46,1430
64613,Neurology,2014,2,700,0,1
64613,Neurosurgery,2010,299,142995.88,41077.46,51
64613,Neurosurgery,2011,391,191329.94,48856.63,42
64613,Neurosurgery,2012,489,283416.25,58826.020000000004,60
64613,Neurosurgery,2013,278,152173.43,37118.71,40
64614,IR,2010,3,1487,70.52,3
64614,IR,2011,7,2429,681.71,3
64614,IR,2013,1,330,167.3,1
64614,Neurology,2010,27789,13564125.63,3972858.31,1824
64614,Neurology,2011,31581,14839787.31,4302293.46,1247
64614,Neurology,2012,34682,17235242.02,5017579.19,1462
64614,Neurology,2013,36485,18184732.65,5487707.4,1297
64614,Neurosurgery,2010,122,102755.68,19360.12,31
64614,Neurosurgery,2011,207,186478.4,30696.2,33
64614,Neurosurgery,2012,193,227067.89,38498.33,34
64614,Neurosurgery,2013,202,155020.04,34264.659999999996,37
64614,Vascular,2013,6,9116,496.61,4
64615,IR,2014,5,1857,705.81,3
64615,IR,2015,2,500,331.7,1
64615,IR,2016,11,3794.25,1415.87,4
64615,IR,2017,6,1769.25,836.61,2
64615,IR,2018,4,1359,347.44,2
64615,Neurology,2013,33573,14190294.74,4263845.58,541
64615,Neurology,2014,50061,21605919.91,6618488.04,493
64615,Neurology,2015,63415,26953702.12,8533150.31,540
64615,Neurology,2016,77146,33055899.92,10258924.44,589
64615,Neurology,2017,91862,40315135.26,12468262.85,669
64615,Neurology,2018,103475,46709094.47,14190445.54,648
64615,Neurosurgery,2013,58,26971.1,7157.48,18
64615,Neurosurgery,2014,143,58433.83,19215.87,19
64615,Neurosurgery,2015,200,77475.68,26183.53,22
64615,Neurosurgery,2016,255,82061.48,33219.21,21
64615,Neurosurgery,2017,266,83258.01,35739.29,18
64615,Neurosurgery,2018,330,94240.01,46948.93,18
64615,Vascular,2014,2,1000,161.94,1
64616,IR,2015,2,1668,265.22,2
64616,IR,2016,1,378,0,1
64616,IR,2017,4,2937,440.65,4
64616,IR,2018,15,9375.1,2110.87,7
64616,Neurology,2014,46363,21569397.47,5834350.19,1295
64616,Neurology,2015,48849,23891052.82,6435803.05,1333
64616,Neurology,2016,51845,26026305.36,7095601.41,1427
64616,Neurology,2017,52899,27842727.58,7622142.96,1507
64616,Neurology,2018,56852,30288490.1,8239340.08,1513
64616,Neurosurgery,2014,336,240335.31,40833.65,39
64616,Neurosurgery,2015,410,247836.5,46089.17,54
64616,Neurosurgery,2016,241,164917,39587.51,28
64616,Neurosurgery,2017,277,172231,44615.51,42
64616,Neurosurgery,2018,284,192407.5,45855.85,37
64616,Vascular,2018,2,572,0,1
64617,Neurology,2014,435,207789.2,81188.31,67
64617,Neurology,2015,368,206836.19,67703.54,57
64617,Neurology,2016,237,126419.01,43958.57,55
64617,Neurology,2017,191,99936.63,32827.53,49
64617,Neurology,2018,198,98773.66,29563.46,45
64617,Neurosurgery,2015,1,892,0,1
64620,IR,2010,52,29108,5028.26,20
64620,IR,2011,22,11622.52,3252.03,14
64620,IR,2012,4,2778,631.1899999999999,4
64620,IR,2013,2,1043,347.03,2
64620,IR,2014,37,15471.22,4306.94,19
64620,IR,2015,14,8123,773.66,7
64620,IR,2016,8,5833,996.1800000000001,5
64620,IR,2017,50,30812.65,4863.45,27
64620,IR,2018,34,23183.34,4016.77,16
64620,Neurology,2010,19,10394,2686.46,12
64620,Neurology,2011,8,6072,1406.19,8
64620,Neurology,2012,14,14602,2505.99,13
64620,Neurology,2013,19,7599,2080.2,6
64620,Neurology,2014,1,565,221.93,1
64620,Neurology,2015,6,3320,464.7,2
64620,Neurology,2016,14,8820,1609.06,6
64620,Neurology,2017,16,8854.76,2724.4300000000003,6
64620,Neurology,2018,23,12941.08,3796.65,6
64620,Neurosurgery,2010,13,7055.780000000001,2133.38,4
64620,Neurosurgery,2011,1,717.95,159.33,1
64620,Neurosurgery,2013,4,2462.15,460.16,3
64620,Neurosurgery,2014,3,2226,458.94,3
64620,Neurosurgery,2016,2,1526,264.96,2
64620,Neurosurgery,2018,1,763,44.45,1
64620,Vascular,2011,2,1000,193.52,1
64620,Vascular,2012,2,1000,194.68,1
64620,Vascular,2014,1,500,96.89,1
64620,Vascular,2015,5,2500,465.44,2
64620,Vascular,2016,9,4281,556.56,4
64620,Vascular,2017,2,1000,182.5,2
64622,IR,2010,400,474190.59,94591.7,92
64622,IR,2011,308,259164.35,56353.32,48
64622,Neurology,2010,2530,1964301,578536.32,217
64622,Neurology,2011,1828,1430817.81,455916.79,148
64622,Neurosurgery,2010,883,866868.73,136852.62,164
64622,Neurosurgery,2011,966,907521.05,190439.05,138
64622,Vascular,2010,3,1935,506.4,1
64623,IR,2010,720,334780.68,50449.72,95
64623,IR,2011,487,167704.32,34920.82,58
64623,Neurology,2010,5330,1919659.41,416703.64,240
64623,Neurology,2011,4082,1379653.64,347659.15,159
64623,Neurosurgery,2010,1918,851916.86,101682.93000000001,194
64623,Neurosurgery,2011,2001,864209.83,127396.78,158
64623,Vascular,2010,5,920,237.55,2
64626,IR,2010,90,118921.46,26262.21,37
64626,IR,2011,54,45994.56,14001.25,19
64626,Neurology,2010,764,635418.64,203396.69999999998,97
64626,Neurology,2011,526,429495.92,147621.38999999998,72
64626,Neurosurgery,2010,207,199851.12,45635.71,52
64626,Neurosurgery,2011,222,222557.01,56691.6,40
64626,Vascular,2010,1,528,112.29,1
64627,IR,2010,157,74519,12529.83,31
64627,IR,2011,82,30637,8607.64,16
64627,Neurology,2010,1442,690585.24,157922.13999999998,98
64627,Neurology,2011,1117,484979.38,119194.65,72
64627,Neurosurgery,2010,462,251070.2,34724.520000000004,51
64627,Neurosurgery,2011,517,339970.43,41420.979999999996,55
64627,Vascular,2010,1,133,54.83,1
64630,IR,2012,2,1292,349.73,2
64630,IR,2014,6,5135,977.47,4
64630,IR,2015,4,3258,715.13,4
64630,IR,2016,13,11616,1102.9199999999998,7
64630,IR,2017,15,10215,2211.72,4
64630,IR,2018,7,4688,509.61,4
64630,Neurology,2010,12,9400,2520.64,6
64630,Neurology,2011,9,8043.44,2074.0299999999997,2
64630,Neurology,2012,9,7272,1987.76,4
64630,Neurology,2013,12,11737,2134.65,2
64630,Neurology,2014,11,11267,2459.8,1
64630,Neurology,2015,8,7949,1966.48,2
64630,Neurology,2016,8,8697,1930.6,3
64630,Neurology,2017,23,14135,2057.35,8
64630,Neurology,2018,1,500,211.63,1
64630,Neurosurgery,2012,1,1750,187.54,1
64630,Neurosurgery,2013,5,9578,715.04,2
64630,Neurosurgery,2016,1,295,195.62,1
64633,IR,2012,60,62142,19927.82,21
64633,IR,2013,82,74582.88,24548.45,26
64633,IR,2014,97,81408.2,28463.8,35
64633,IR,2015,58,52966.96,14108.4,29
64633,IR,2016,127,156215.31,37329.33,48
64633,IR,2017,153,198062.46,51258.42,43
64633,IR,2018,166,164742.86,56855.17,37
64633,Neurology,2012,483,376506.93,156990.58,74
64633,Neurology,2013,371,321850.22,120340.45,79
64633,Neurology,2014,469,425628.06,162335.28,78
64633,Neurology,2015,622,602480.67,192009.39,99
64633,Neurology,2016,720,727591.17,212861.99,120
64633,Neurology,2017,737,820469.42,222336.16,111
64633,Neurology,2018,798,989505.18,221915.94,127
64633,Neurosurgery,2012,238,270702.96,54639.94,68
64633,Neurosurgery,2013,215,229062.85,48642.81,60
64633,Neurosurgery,2014,280,362701.49,62299.43,71
64633,Neurosurgery,2015,257,336139.68,55461.64,68
64633,Neurosurgery,2016,292,637856.85,65914.73,67
64633,Neurosurgery,2017,311,516966.1,74737.62,85
64633,Neurosurgery,2018,312,613380.94,78092,65
64633,Vascular,2014,11,13695,4662.33,4
64633,Vascular,2015,8,18675,3326.6800000000003,2
64634,IR,2012,95,38883,14252.16,19
64634,IR,2013,160,62188.97,20787.76,26
64634,IR,2014,205,72776.98,25036.63,42
64634,IR,2015,105,42659.41,7690,36
64634,IR,2016,200,119790.04,24220.99,52
64634,IR,2017,249,156705.16,35324.58,59
64634,IR,2018,290,156327.6,39020.89,51
64634,Neurology,2012,926,364833.53,120783.28,95
64634,Neurology,2013,677,280104,90008.8,100
64634,Neurology,2014,863,395338.44,121011.3,101
64634,Neurology,2015,1107,538796.4,137064.66,122
64634,Neurology,2016,1391,646191,167424.04,140
64634,Neurology,2017,1369,683423.47,168869.18,139
64634,Neurology,2018,1389,804313.25,156062.57,166
64634,Neurosurgery,2012,435,250401.53,33270.84,79
64634,Neurosurgery,2013,350,273931.05,24093.05,69
64634,Neurosurgery,2014,437,357266.92,32570.88,69
64634,Neurosurgery,2015,371,375861.55,24549.54,70
64634,Neurosurgery,2016,438,525934.36,31622.22,71
64634,Neurosurgery,2017,495,586061.74,37514.62,89
64634,Neurosurgery,2018,494,606659.92,40213.99,70
64634,Vascular,2014,20,11400,3839.85,6
64634,Vascular,2015,18,18810,3128.54,5
64635,IR,2012,345,387884.41,111744.03,61
64635,IR,2013,458,416287.88,113747.78,73
64635,IR,2014,532,425655.44,128005.67,94
64635,IR,2015,556,569327.59,119940.62,87
64635,IR,2016,800,926201.36,224928.28,120
64635,IR,2017,934,1125679.42,306786.19,108
64635,IR,2018,968,1069033.2,339741.43,117
64635,Neurology,2012,1721,1466153.2,532640.25,158
64635,Neurology,2013,1552,1413254.18,439470.26,155
64635,Neurology,2014,1852,1748542.51,605139.92,158
64635,Neurology,2015,2323,2386837.15,710655.13,193
64635,Neurology,2016,2518,2760482.87,783675.48,208
64635,Neurology,2017,2740,3171759.42,877153.49,223
64635,Neurology,2018,2688,3403042.56,865944.27,217
64635,Neurosurgery,2012,1102,1162682.54,270743.67,182
64635,Neurosurgery,2013,939,1100685.35,227917.69,153
64635,Neurosurgery,2014,1074,1738363.23,249349.72,154
64635,Neurosurgery,2015,1191,2233366.3,242897.66,166
64635,Neurosurgery,2016,1343,2613558.02,300849.2,175
64635,Neurosurgery,2017,1369,2691349.85,349024.52,185
64635,Neurosurgery,2018,1478,3079242.63,367107.97,182
64635,Vascular,2012,4,4896,1224.69,1
64635,Vascular,2013,4,4880,1128.84,2
64635,Vascular,2014,44,53680,14344.56,6
64635,Vascular,2015,58,114680,23090.690000000002,4
64636,IR,2012,603,244828.23,72684.45,53
64636,IR,2013,921,276714.21,73038.15,72
64636,IR,2014,1012,281708.38,76708.44,107
64636,IR,2015,918,486873.37,62269.17,109
64636,IR,2016,1343,784597.38,136424.48,162
64636,IR,2017,1638,1175567.66,211503.11,138
64636,IR,2018,1744,1196636.19,225152.78,154
64636,Neurology,2012,3565,1382867.56,389754.14,219
64636,Neurology,2013,3159,1263786.9,319651.66,185
64636,Neurology,2014,3559,1514744.21,427065.7,198
64636,Neurology,2015,4057,1840959.89,478988.7,244
64636,Neurology,2016,4826,2238281.45,577091.99,265
64636,Neurology,2017,5151,2537522.12,626781.01,288
64636,Neurology,2018,4677,2551778.85,564786.08,273
64636,Neurosurgery,2012,2076,1148937.65,154056.35,204
64636,Neurosurgery,2013,1927,1204805.45,123745.37,173
64636,Neurosurgery,2014,1947,1740785.81,123183.64,168
64636,Neurosurgery,2015,1808,1689019.06,102797.27,166
64636,Neurosurgery,2016,2081,2402816.75,137861.67,184
64636,Neurosurgery,2017,2076,2306940.37,154701,179
64636,Neurosurgery,2018,2123,2321088.69,157451.24,193
64636,Vascular,2012,5,3000,681.52,2
64636,Vascular,2013,4,2400,310.68,3
64636,Vascular,2014,62,37200,7597.36,6
64636,Vascular,2015,100,97800,20653.57,7
64640,IR,2010,14,18454,1669.25,6
64640,IR,2011,4,1568.8000000000002,556.65,4
64640,IR,2012,67,36284,6948.78,16
64640,IR,2013,81,42010.4,5890.01,19
64640,IR,2014,93,48693.24,5450.36,35
64640,IR,2015,202,80793.02,13889.68,51
64640,IR,2016,269,135047.36,19017.18,100
64640,IR,2017,343,206979.9,24607.56,103
64640,IR,2018,397,219804.21,29411.22,98
64640,Neurology,2010,1901,919273.75,326645.4,269
64640,Neurology,2011,1746,861862.64,326098.73,203
64640,Neurology,2012,1881,879767,311221.43,209
64640,Neurology,2013,1437,708283.81,137346.77,210
64640,Neurology,2014,1083,575665.72,93177.79,187
64640,Neurology,2015,1223,585067,87697.83,207
64640,Neurology,2016,1028,554444.68,77002.87,200
64640,Neurology,2017,1103,601768.23,81264.43,221
64640,Neurology,2018,1283,726273.52,92915.4,261
64640,Neurosurgery,2010,183,89663.16,26214.23,34
64640,Neurosurgery,2011,153,76041.12,19953.35,37
64640,Neurosurgery,2012,301,179167.2,36104.87,37
64640,Neurosurgery,2013,155,118770.93,8402.63,45
64640,Neurosurgery,2014,139,84909.93,7018.3,29
64640,Neurosurgery,2015,208,112620,10229.27,40
64640,Neurosurgery,2016,212,86285.98,13011.86,40
64640,Neurosurgery,2017,228,114899.84,15184.51,47
64640,Neurosurgery,2018,317,217635,17488.420000000002,56
64640,Vascular,2010,3,1811.35,329.23,2
64640,Vascular,2012,12,6375.3,1160.18,7
64640,Vascular,2013,23,12508,1650.66,11
64640,Vascular,2014,100,61017,5358.66,13
64640,Vascular,2015,22,9557,1127.77,7
64640,Vascular,2018,1,441,130.22,1
64642,IR,2014,2,1280,117.07,2
64642,IR,2015,5,2368.9,488.53,4
64642,IR,2016,2,802.95,215.07999999999998,2
64642,IR,2017,1,209,108.87,1
64642,IR,2018,9,3861.95,1054.3700000000001,5
64642,Neurology,2014,17956,6980913.95,1988785.17,686
64642,Neurology,2015,18801,7395842.38,2124162.45,714
64642,Neurology,2016,21084,8017166.07,2261720.57,816
64642,Neurology,2017,20780,8326758.63,2349550.22,863
64642,Neurology,2018,21657,8950615.58,2510480.29,878
64642,Neurosurgery,2014,70,32019,8080.12,16
64642,Neurosurgery,2015,75,29731,7848.97,15
64642,Neurosurgery,2016,46,20995,4512.12,12
64642,Neurosurgery,2017,44,22751.66,3881.93,9
64642,Neurosurgery,2018,54,24955.34,4939.25,11
64642,Vascular,2016,1,1134,54.55,1
64642,Vascular,2017,1,247,0,1
64643,IR,2015,2,921,81.62,2
64643,IR,2016,2,286.5,138.58,1
64643,IR,2018,9,3297.25,552.97,4
64643,Neurology,2014,9319,2594985.29,706210.17,400
64643,Neurology,2015,10741,2928191.96,834856.66,462
64643,Neurology,2016,11457,3134741.22,899299.9400000001,480
64643,Neurology,2017,12330,3368344.17,969670.07,529
64643,Neurology,2018,12909,3644242.59,1030376.06,528
64643,Neurosurgery,2014,36,18708.59,2321.0299999999997,7
64643,Neurosurgery,2015,27,10293.02,1927.84,7
64643,Neurosurgery,2016,33,14752,2307.5099999999998,9
64643,Neurosurgery,2017,31,18196,2342.44,5
64643,Neurosurgery,2018,38,22623,3042.96,5
64644,IR,2015,8,1800.05,895.29,1
64644,IR,2016,12,2815.2,1364.04,2
64644,IR,2017,3,703.8,342.63,1
64644,IR,2018,4,938.4,457.64,3
64644,Neurology,2014,12574,5255202.63,1699755.73,471
64644,Neurology,2015,14571,5936569.03,1909392.03,545
64644,Neurology,2016,15558,6502549.98,2089677.73,590
64644,Neurology,2017,16525,7232264.97,2285462.77,650
64644,Neurology,2018,17468,7811592.63,2408998.08,654
64644,Neurosurgery,2014,54,45468.520000000004,5306.24,10
64644,Neurosurgery,2015,42,18973.32,4383.43,7
64644,Neurosurgery,2016,42,17028,4865.18,7
64644,Neurosurgery,2017,43,21265,5511.57,7
64644,Neurosurgery,2018,44,22296.84,5266.7,11
64645,IR,2015,6,935.1,466.6,1
64645,IR,2016,9,1466.55,710.91,2
64645,IR,2017,3,488.85,238.35,1
64645,IR,2018,3,488.84999999999997,238.68,3
64645,Neurology,2014,2963,918925.42,261424.32,244
64645,Neurology,2015,3408,1064318.09,299869.28,254
64645,Neurology,2016,4352,1165239.01,338193.31,278
64645,Neurology,2017,3864,1251346.65,359284.41,292
64645,Neurology,2018,4210,1386298.08,386044.45,300
64645,Neurosurgery,2014,7,6246,459.6,3
64645,Neurosurgery,2015,10,3682,756.5,5
64645,Neurosurgery,2016,9,3980,792.79,2
64645,Neurosurgery,2017,13,4541,966.8199999999999,4
64645,Neurosurgery,2018,4,2325,277.92,2
64646,IR,2014,2,1012,63.29,2
64646,IR,2015,1,506,130.96,1
64646,IR,2016,3,1190,371.62,2
64646,IR,2017,3,870,0,2
64646,IR,2018,6,2153,477.78999999999996,6
64646,Neurology,2014,3048,1168748.3,296411.67,321
64646,Neurology,2015,3608,1373057.07,349137.3,347
64646,Neurology,2016,3686,1444153,348645.63,357
64646,Neurology,2017,3722,1482237.72,354500.1,373
64646,Neurology,2018,4505,1643494.35,375770.08,385
64646,Neurosurgery,2014,104,44121.31,7185.51,5
64646,Neurosurgery,2015,82,34554,3901.1299999999997,4
64646,Neurosurgery,2016,3,1399,260.27,2
64646,Neurosurgery,2017,3,2580,196.95,1
64646,Neurosurgery,2018,2,1396,65.46,2
64646,Vascular,2017,1,266,0,1
64647,IR,2016,2,935,322.57,2
64647,IR,2017,5,2146,421.86,5
64647,IR,2018,17,6370,1919.31,10
64647,Neurology,2014,881,367600.21,117627.41,135
64647,Neurology,2015,962,389341.22,124167.93,140
64647,Neurology,2016,1089,445224.9,138504.65,136
64647,Neurology,2017,1086,450697.54,131910.8,150
64647,Neurology,2018,1154,491833.32,134161.22,163
64647,Neurosurgery,2014,11,9852,1160.8700000000001,3
64647,Neurosurgery,2015,16,11228,1592.24,4
64647,Neurosurgery,2016,13,21500,1233.06,3
64647,Neurosurgery,2017,24,42000,2544.37,4
64647,Neurosurgery,2018,57,109500,2663.78,4
64650,Neurology,2010,90,17585.03,3947.11,52
64650,Neurology,2011,96,25504.24,4518.05,44
64650,Neurology,2012,106,25104.87,5971.59,47
64650,Neurology,2013,329,35625.28,8520.72,53
64650,Neurology,2014,111,38935.36,6255.43,48
64650,Neurology,2015,128,29291.89,6408.83,55
64650,Neurology,2016,114,29764.97,5226.93,45
64650,Neurology,2017,176,47019.14,9704.89,62
64650,Neurology,2018,191,55605.13,11028.63,62
64650,Neurosurgery,2010,4,708,70.83,2
64650,Vascular,2016,1,500,37.48,1
64653,Neurology,2010,190,44602.74,10763,73
64653,Neurology,2011,200,41013.24,14466.49,72
64653,Neurology,2012,226,51300.3,19299.92,66
64653,Neurology,2013,165,47540.9,17457.18,59
64653,Neurology,2014,148,46189.58,9910.6,48
64653,Neurology,2015,138,42527.25,9964.92,46
64653,Neurology,2016,162,48522.02,11289.16,49
64653,Neurology,2017,146,44913.89,10056.07,51
64653,Neurology,2018,142,40096.23,9349.65,49
64653,Neurosurgery,2010,3,495,0,1
64653,Neurosurgery,2011,1,165,0,1
64653,Neurosurgery,2014,1,236,55.85,1
64653,Neurosurgery,2017,1,147,59.43,1
64653,Neurosurgery,2018,2,294,119.88,2
64653,Vascular,2016,1,500,93.46,1
64680,IR,2010,38,24651,4703.81,30
64680,IR,2011,43,31001,5952.38,34
64680,IR,2012,37,25252.3,5680.62,29
64680,IR,2013,47,31593.94,8078.25,30
64680,IR,2014,38,27340.34,5842.55,32
64680,IR,2015,77,54100.11,11835.07,54
64680,IR,2016,64,50105.49,10271.65,48
64680,IR,2017,95,75219.47,14770.86,63
64680,IR,2018,112,89823.3,16464.33,71
64680,Neurology,2010,3,2034,469.90999999999997,2
64680,Neurology,2011,11,5191.37,1600.92,7
64680,Neurology,2012,1,350,295.49,1
64680,Neurology,2014,2,3580,327.65999999999997,2
64680,Neurology,2015,8,3884.13,2111.33,3
64680,Neurology,2016,3,1740,164.19,3
64680,Neurology,2017,1,179.87,156.41,1
64680,Neurology,2018,5,1632.6,802.08,3
64680,Neurosurgery,2015,1,843,82.05,1
64680,Vascular,2012,1,391.08,88.67,1
64680,Vascular,2016,1,388,79.91,1
64681,IR,2011,1,1068,155.7,1
64681,IR,2013,2,2878.84,394.89,2
64681,IR,2015,5,4521,1177.73,3
64681,IR,2016,1,2000,172.12,1
64681,IR,2017,4,5161,517.36,4
64681,IR,2018,1,968,247.55,1
64681,Neurology,2010,1,800,99.77,1
64681,Neurology,2011,1,705.82,352.91,1
64681,Neurology,2012,3,4088,1074.15,1
64681,Neurology,2014,200,108781.25,51107.920000000006,2
64681,Neurology,2015,250,142336,81338.05,7
64681,Neurology,2016,200,110550,56960.58,1
64681,Neurology,2017,197,108350,73804.13,1
64681,Neurology,2018,12,6600,5386.3,1
64681,Neurosurgery,2011,5,7500,214.58,2
64681,Neurosurgery,2012,1,750,0,1
64681,Neurosurgery,2013,1,750,105.23,1
64708,Neurology,2010,6,7214,2198.33,6
64708,Neurology,2011,5,6000,1525.33,4
64708,Neurology,2012,2,2263,849.95,2
64708,Neurology,2013,5,5170,1278.71,4
64708,Neurology,2014,1,1307,515.58,1
64708,Neurology,2015,4,7751.219999999999,2063.48,3
64708,Neurology,2016,2,3300,1011.2,1
